,sessionId,imageName,scaled_MOS_aesthetic,qualityScore,sessionId_imageName,set
20136,session137,iaa_pub9521_.jpg,3.6,3.7,session137_iaa_pub9521_.jpg,training
5239,session367,iaa_pub25641_.jpg,2.74,2.924,session367_iaa_pub25641_.jpg,training
11591,session221,iaa_pub15439_.jpg,3.75,3.9615384615384617,session221_iaa_pub15439_.jpg,training
29455,session206,iaa_pub14413_.jpg,1.7,1.82,session206_iaa_pub14413_.jpg,training
13293,session124,iaa_pub8644_.jpg,2.982142857142857,3.064285714285714,session124_iaa_pub8644_.jpg,training
8787,session73,iaa_pub5068_.jpg,2.96,3.264,session73_iaa_pub5068_.jpg,training
16004,session419,iaa_pub29283_.jpg,3.615384615384616,3.6384615384615375,session419_iaa_pub29283_.jpg,training
7594,session338,iaa_pub23627_.jpg,3.075757575757576,3.303030303030303,session338_iaa_pub23627_.jpg,training
13379,session264,iaa_pub18465_.jpg,1.6166666666666667,1.7633333333333332,session264_iaa_pub18465_.jpg,test
27096,session345,iaa_pub24100_.jpg,2.82,3.02,session345_iaa_pub24100_.jpg,training
3662,session391,iaa_pub27339_.jpg,2.06,2.124,session391_iaa_pub27339_.jpg,training
16336,session161,iaa_pub11223_.jpg,3.844827586206896,4.06551724137931,session161_iaa_pub11223_.jpg,training
27091,session439,iaa_pub30723_.jpg,3.18,3.424,session439_iaa_pub30723_.jpg,training
17915,session137,iaa_pub9528_.jpg,2.96,3.096,session137_iaa_pub9528_.jpg,training
15402,session382,iaa_pub26726_.jpg,3.423076923076923,3.673076923076923,session382_iaa_pub26726_.jpg,training
18606,session402,iaa_pub28104_.jpg,3.7115384615384617,3.826923076923077,session402_iaa_pub28104_.jpg,training
29188,session427,iaa_pub29884_.jpg,1.94,2.208,session427_iaa_pub29884_.jpg,training
7915,session115,iaa_pub8043_.jpg,3.2,3.252,session115_iaa_pub8043_.jpg,training
16609,session239,iaa_pub16727_.jpg,3.4,3.572,session239_iaa_pub16727_.jpg,training
10694,session225,iaa_pub15720_.jpg,1.38,1.44,session225_iaa_pub15720_.jpg,test
6282,session304,iaa_pub21266_.jpg,3.04,3.304,session304_iaa_pub21266_.jpg,training
13198,session223,iaa_pub15583_.jpg,3.12,3.36,session223_iaa_pub15583_.jpg,training
25442,session271,iaa_pub18924_.jpg,2.86,3.088,session271_iaa_pub18924_.jpg,training
15516,session184,iaa_pub12844_.jpg,3.16,3.452,session184_iaa_pub12844_.jpg,training
26443,session92,iaa_pub6400_.jpg,3.1923076923076925,3.4615384615384617,session92_iaa_pub6400_.jpg,training
25552,session126,iaa_pub8792_.jpg,3.314814814814815,3.5074074074074075,session126_iaa_pub8792_.jpg,training
7443,session392,iaa_pub27372_.jpg,3.5625,3.766666666666666,session392_iaa_pub27372_.jpg,training
7531,session161,iaa_pub11251_.jpg,3.8620689655172415,4.044827586206896,session161_iaa_pub11251_.jpg,test
15573,session414,iaa_pub28921_.jpg,3.5416666666666665,3.65,session414_iaa_pub28921_.jpg,training
15349,session87,iaa_pub6071_.jpg,3.54,3.724,session87_iaa_pub6071_.jpg,training
23495,session3,iaa_pub142_.jpg,2.44,2.492,session3_iaa_pub142_.jpg,training
13805,session10,iaa_pub671_.jpg,3.36,3.644,session10_iaa_pub671_.jpg,training
7119,session107,iaa_pub7475_.jpg,2.3653846153846154,2.392307692307692,session107_iaa_pub7475_.jpg,training
6320,session240,iaa_pub16769_.jpg,3.32,3.444,session240_iaa_pub16769_.jpg,training
24325,session187,iaa_pub13062_.jpg,2.806451612903226,3.083870967741935,session187_iaa_pub13062_.jpg,training
22551,session298,iaa_pub20831_.jpg,3.26,3.536,session298_iaa_pub20831_.jpg,training
20027,session247,iaa_pub17245_.jpg,3.06,3.276,session247_iaa_pub17245_.jpg,test
1968,session163,iaa_pub11350_.jpg,3.2142857142857144,3.417857142857143,session163_iaa_pub11350_.jpg,training
29184,session321,iaa_pub22404_.jpg,2.16,2.3040000000000003,session321_iaa_pub22404_.jpg,training
5576,session220,iaa_pub15363_.jpg,3.22,3.3960000000000004,session220_iaa_pub15363_.jpg,training
27385,session180,iaa_pub12589_.jpg,2.9038461538461537,3.069230769230769,session180_iaa_pub12589_.jpg,training
25737,session130,iaa_pub9093_.jpg,2.88,3.1,session130_iaa_pub9093_.jpg,training
30656,session221,iaa_pub15449_.jpg,3.2884615384615383,3.5923076923076924,session221_iaa_pub15449_.jpg,training
21417,session384,iaa_pub26863_.jpg,3.22,3.544,session384_iaa_pub26863_.jpg,training
14821,session225,iaa_pub15697_.jpg,3.2,3.452,session225_iaa_pub15697_.jpg,training
9623,session428,iaa_pub29904_.jpg,3.58,3.736,session428_iaa_pub29904_.jpg,training
8947,session269,iaa_pub18787_.jpg,1.42,1.524,session269_iaa_pub18787_.jpg,training
7464,session327,iaa_pub22846_.jpg,3.14,3.232,session327_iaa_pub22846_.jpg,training
8185,session166,iaa_pub11609_.jpg,3.52,3.748,session166_iaa_pub11609_.jpg,training
14730,session219,iaa_pub15280_.jpg,3.5384615384615383,3.6538461538461537,session219_iaa_pub15280_.jpg,training
4000,session73,iaa_pub5086_.jpg,3.02,3.2880000000000003,session73_iaa_pub5086_.jpg,training
23999,session214,iaa_pub14919_.jpg,3.14,3.452,session214_iaa_pub14919_.jpg,training
1099,session151,iaa_pub10503_.jpg,3.0,3.192,session151_iaa_pub10503_.jpg,training
18266,session305,iaa_pub21294_.jpg,3.14,3.532,session305_iaa_pub21294_.jpg,training
12456,session224,iaa_pub15613_.jpg,3.72,3.868,session224_iaa_pub15613_.jpg,training
23875,session244,iaa_pub17034_.jpg,3.142857142857143,3.321428571428572,session244_iaa_pub17034_.jpg,validation
12817,session8,iaa_pub538_.jpg,3.18,3.492,session8_iaa_pub538_.jpg,training
12685,session23,iaa_pub1599_.jpg,2.62,2.8960000000000004,session23_iaa_pub1599_.jpg,training
27167,session436,iaa_pub30489_.jpg,3.34,3.472,session436_iaa_pub30489_.jpg,training
13267,session247,iaa_pub17251_.jpg,2.86,2.924,session247_iaa_pub17251_.jpg,training
25773,session88,iaa_pub6126_.jpg,3.58,3.732,session88_iaa_pub6126_.jpg,training
22663,session66,iaa_pub4584_.jpg,2.5166666666666666,2.5866666666666664,session66_iaa_pub4584_.jpg,training
7137,session318,iaa_pub22192_.jpg,2.895833333333333,3.1791666666666667,session318_iaa_pub22192_.jpg,test
28564,session85,iaa_pub5942_.jpg,3.18,3.448,session85_iaa_pub5942_.jpg,training
15748,session274,iaa_pub19166_.jpg,3.02,3.228,session274_iaa_pub19166_.jpg,training
17204,session87,iaa_pub6024_.jpg,3.24,3.444,session87_iaa_pub6024_.jpg,training
17616,session255,iaa_pub17815_.jpg,3.537037037037037,3.651851851851852,session255_iaa_pub17815_.jpg,training
26317,session182,iaa_pub12683_.jpg,3.18,3.48,session182_iaa_pub12683_.jpg,training
29834,session262,iaa_pub18284_.jpg,1.7,1.86,session262_iaa_pub18284_.jpg,training
20245,session233,iaa_pub16241_.jpg,3.2142857142857144,3.317857142857143,session233_iaa_pub16241_.jpg,training
9635,session133,iaa_pub9249_.jpg,3.25,3.396428571428572,session133_iaa_pub9249_.jpg,training
7197,session163,iaa_pub11358_.jpg,2.9642857142857144,3.107142857142857,session163_iaa_pub11358_.jpg,training
5537,session43,iaa_pub2969_.jpg,3.36,3.556,session43_iaa_pub2969_.jpg,validation
3403,session312,iaa_pub21779_.jpg,3.72,3.832,session312_iaa_pub21779_.jpg,training
18716,session319,iaa_pub22264_.jpg,3.25,3.3884615384615384,session319_iaa_pub22264_.jpg,training
208,session139,iaa_pub9692_.jpg,3.44,3.56,session139_iaa_pub9692_.jpg,training
8761,session30,iaa_pub2072_.jpg,3.26,3.6,session30_iaa_pub2072_.jpg,training
26178,session300,iaa_pub20978_.jpg,3.0,3.256,session300_iaa_pub20978_.jpg,training
19510,session241,iaa_pub16827_.jpg,2.6666666666666665,2.783333333333333,session241_iaa_pub16827_.jpg,training
13747,session126,iaa_pub8800_.jpg,2.9814814814814814,3.2111111111111112,session126_iaa_pub8800_.jpg,training
8753,session15,iaa_pub1043_.jpg,3.82,3.988,session15_iaa_pub1043_.jpg,training
15931,session102,iaa_pub7095_.jpg,2.5576923076923075,2.723076923076923,session102_iaa_pub7095_.jpg,training
2740,session356,iaa_pub24858_.jpg,3.0,3.2,session356_iaa_pub24858_.jpg,training
28745,session442,iaa_pub30907_.jpg,1.6,1.612,session442_iaa_pub30907_.jpg,training
2416,session342,iaa_pub23894_.jpg,3.48,3.604,session342_iaa_pub23894_.jpg,training
4695,session60,iaa_pub4177_.jpg,3.5,3.632352941176471,session60_iaa_pub4177_.jpg,training
21609,session180,iaa_pub12594_.jpg,2.75,3.023076923076923,session180_iaa_pub12594_.jpg,training
24818,session103,iaa_pub7205_.jpg,3.42,3.536,session103_iaa_pub7205_.jpg,training
23530,session293,iaa_pub20509_.jpg,3.189655172413793,3.413793103448276,session293_iaa_pub20509_.jpg,training
1955,session430,iaa_pub30089_.jpg,3.56,3.628,session430_iaa_pub30089_.jpg,training
29666,session144,iaa_pub10036_.jpg,3.5,3.644444444444444,session144_iaa_pub10036_.jpg,training
10998,session14,iaa_pub933_.jpg,3.36,3.604,session14_iaa_pub933_.jpg,training
26636,session343,iaa_pub23949_.jpg,3.0625,3.2458333333333336,session343_iaa_pub23949_.jpg,training
21794,session38,iaa_pub2649_.jpg,2.12,2.212,session38_iaa_pub2649_.jpg,training
929,session445,iaa_pub31095_.jpg,1.9,1.988,session445_iaa_pub31095_.jpg,training
28917,session305,iaa_pub21323_.jpg,2.38,2.58,session305_iaa_pub21323_.jpg,training
14043,session166,iaa_pub11566_.jpg,3.38,3.62,session166_iaa_pub11566_.jpg,training
27556,session202,iaa_pub14112_.jpg,3.1346153846153846,3.1846153846153844,session202_iaa_pub14112_.jpg,training
28618,session384,iaa_pub26813_.jpg,3.1,3.352,session384_iaa_pub26813_.jpg,test
35,session366,iaa_pub25583_.jpg,3.64,3.844,session366_iaa_pub25583_.jpg,training
4388,session340,iaa_pub23771_.jpg,2.7,2.82,session340_iaa_pub23771_.jpg,training
24442,session331,iaa_pub23137_.jpg,2.68,2.756,session331_iaa_pub23137_.jpg,training
16485,session405,iaa_pub28318_.jpg,2.96,3.128,session405_iaa_pub28318_.jpg,training
16515,session102,iaa_pub7117_.jpg,3.9038461538461537,4.0,session102_iaa_pub7117_.jpg,test
6344,session306,iaa_pub21388_.jpg,3.52,3.756,session306_iaa_pub21388_.jpg,training
2531,session268,iaa_pub18724_.jpg,2.62,2.98,session268_iaa_pub18724_.jpg,training
21578,session395,iaa_pub27581_.jpg,2.62,2.676,session395_iaa_pub27581_.jpg,validation
9694,session367,iaa_pub25660_.jpg,3.04,3.228,session367_iaa_pub25660_.jpg,training
11270,session232,iaa_pub16239_.jpg,3.22,3.312,session232_iaa_pub16239_.jpg,training
13467,session378,iaa_pub26412_.jpg,1.74,1.836,session378_iaa_pub26412_.jpg,training
12022,session314,iaa_pub21945_.jpg,2.66,2.904,session314_iaa_pub21945_.jpg,test
23782,session35,iaa_pub2382_.jpg,3.66,3.792,session35_iaa_pub2382_.jpg,training
14024,session258,iaa_pub18052_.jpg,2.9423076923076925,3.303846153846154,session258_iaa_pub18052_.jpg,training
17580,session366,iaa_pub25576_.jpg,3.48,3.648,session366_iaa_pub25576_.jpg,training
24633,session78,iaa_pub5428_.jpg,3.3,3.544,session78_iaa_pub5428_.jpg,training
9867,session204,iaa_pub14213_.jpg,3.3541666666666665,3.5041666666666664,session204_iaa_pub14213_.jpg,training
25918,session80,iaa_pub5539_.jpg,3.3846153846153846,3.657692307692308,session80_iaa_pub5539_.jpg,training
16259,session379,iaa_pub26490_.jpg,2.826923076923077,3.026923076923077,session379_iaa_pub26490_.jpg,training
30304,session7,iaa_pub422_.jpg,2.36,2.564,session7_iaa_pub422_.jpg,training
17386,session406,iaa_pub28354_.jpg,3.064516129032258,3.109677419354839,session406_iaa_pub28354_.jpg,training
19264,session302,iaa_pub21139_.jpg,3.08,3.216,session302_iaa_pub21139_.jpg,training
25739,session251,iaa_pub17524_.jpg,2.7,2.9,session251_iaa_pub17524_.jpg,training
27962,session6,iaa_pub359_.jpg,2.84375,3.05,session6_iaa_pub359_.jpg,training
972,session313,iaa_pub21848_.jpg,2.28,2.34,session313_iaa_pub21848_.jpg,training
21333,session165,iaa_pub11549_.jpg,3.68,3.76,session165_iaa_pub11549_.jpg,training
8740,session332,iaa_pub23182_.jpg,3.269230769230769,3.480769230769231,session332_iaa_pub23182_.jpg,training
13584,session444,iaa_pub31067_.jpg,3.24,3.468,session444_iaa_pub31067_.jpg,training
9572,session317,iaa_pub22128_.jpg,3.86,3.952,session317_iaa_pub22128_.jpg,training
13563,session4,iaa_pub278_.jpg,2.730769230769231,3.0615384615384613,session4_iaa_pub278_.jpg,training
22722,session193,iaa_pub13472_.jpg,2.48,2.732,session193_iaa_pub13472_.jpg,training
10774,session175,iaa_pub12236_.jpg,3.4444444444444446,3.7,session175_iaa_pub12236_.jpg,training
28798,session36,iaa_pub2496_.jpg,3.4444444444444446,3.6814814814814816,session36_iaa_pub2496_.jpg,training
29277,session333,iaa_pub23257_.jpg,3.1538461538461537,3.3,session333_iaa_pub23257_.jpg,training
30711,session1,iaa_pub33_.jpg,3.083333333333333,3.395833333333333,session1_iaa_pub33_.jpg,training
5253,session145,iaa_pub10109_.jpg,3.2884615384615383,3.5461538461538464,session145_iaa_pub10109_.jpg,training
6092,session430,iaa_pub30048_.jpg,2.22,2.264,session430_iaa_pub30048_.jpg,training
23042,session80,iaa_pub5580_.jpg,2.673076923076923,2.984615384615384,session80_iaa_pub5580_.jpg,test
22578,session247,iaa_pub17284_.jpg,4.0,4.148,session247_iaa_pub17284_.jpg,validation
19783,session150,iaa_pub10480_.jpg,3.4038461538461537,3.588461538461538,session150_iaa_pub10480_.jpg,training
5144,session398,iaa_pub27794_.jpg,3.1129032258064515,3.2870967741935484,session398_iaa_pub27794_.jpg,training
6960,session223,iaa_pub15570_.jpg,3.28,3.524,session223_iaa_pub15570_.jpg,training
10592,session433,iaa_pub30243_.jpg,3.7,3.688,session433_iaa_pub30243_.jpg,training
23111,session171,iaa_pub11918_.jpg,1.5,1.704,session171_iaa_pub11918_.jpg,test
9223,session92,iaa_pub6399_.jpg,3.0576923076923075,3.303846153846154,session92_iaa_pub6399_.jpg,training
1087,session187,iaa_pub13081_.jpg,4.0,4.074193548387097,session187_iaa_pub13081_.jpg,training
7239,session77,iaa_pub5338_.jpg,3.08,3.2880000000000003,session77_iaa_pub5338_.jpg,training
19267,session155,iaa_pub10827_.jpg,3.36,3.4760000000000004,session155_iaa_pub10827_.jpg,training
28989,session105,iaa_pub7323_.jpg,2.1296296296296298,2.188888888888889,session105_iaa_pub7323_.jpg,training
30101,session129,iaa_pub9012_.jpg,2.06,2.232,session129_iaa_pub9012_.jpg,training
26770,session396,iaa_pub27651_.jpg,2.46,2.644,session396_iaa_pub27651_.jpg,training
16463,session18,iaa_pub1233_.jpg,3.234375,3.45625,session18_iaa_pub1233_.jpg,training
21143,session171,iaa_pub11949_.jpg,3.54,3.768,session171_iaa_pub11949_.jpg,training
11973,session380,iaa_pub26585_.jpg,3.923076923076923,4.076923076923077,session380_iaa_pub26585_.jpg,training
18736,session317,iaa_pub22124_.jpg,3.16,3.36,session317_iaa_pub22124_.jpg,training
26306,session311,iaa_pub21769_.jpg,3.38,3.556,session311_iaa_pub21769_.jpg,training
29588,session138,iaa_pub9619_.jpg,3.16,3.352,session138_iaa_pub9619_.jpg,test
20814,session48,iaa_pub3329_.jpg,3.58,3.752,session48_iaa_pub3329_.jpg,training
8881,session39,iaa_pub2703_.jpg,3.555555555555556,3.640740740740741,session39_iaa_pub2703_.jpg,training
14481,session305,iaa_pub21305_.jpg,3.7,3.86,session305_iaa_pub21305_.jpg,training
123,session351,iaa_pub24569_.jpg,2.914285714285714,3.1028571428571428,session351_iaa_pub24569_.jpg,training
30799,session197,iaa_pub13784_.jpg,3.36,3.66,session197_iaa_pub13784_.jpg,training
7899,session432,iaa_pub30190_.jpg,3.692307692307693,3.8615384615384616,session432_iaa_pub30190_.jpg,training
23628,session87,iaa_pub6062_.jpg,3.2,3.4160000000000004,session87_iaa_pub6062_.jpg,training
13777,session204,iaa_pub14221_.jpg,3.7083333333333335,3.758333333333333,session204_iaa_pub14221_.jpg,training
25966,session218,iaa_pub15237_.jpg,3.3,3.424,session218_iaa_pub15237_.jpg,training
17220,session5,iaa_pub293_.jpg,3.5,3.75,session5_iaa_pub293_.jpg,training
20046,session382,iaa_pub26677_.jpg,3.730769230769231,3.876923076923077,session382_iaa_pub26677_.jpg,test
25979,session142,iaa_pub9916_.jpg,2.26,2.432,session142_iaa_pub9916_.jpg,training
17139,session277,iaa_pub19360_.jpg,3.44,3.628,session277_iaa_pub19360_.jpg,training
673,session20,iaa_pub1395_.jpg,2.82,2.96,session20_iaa_pub1395_.jpg,training
7633,session60,iaa_pub4151_.jpg,2.794117647058824,2.844117647058824,session60_iaa_pub4151_.jpg,training
19794,session210,iaa_pub14638_.jpg,3.4038461538461537,3.565384615384616,session210_iaa_pub14638_.jpg,training
16608,session415,iaa_pub29039_.jpg,3.28,3.46,session415_iaa_pub29039_.jpg,training
11442,session235,iaa_pub16383_.jpg,2.94,3.132,session235_iaa_pub16383_.jpg,training
10976,session255,iaa_pub17821_.jpg,3.3703703703703702,3.5333333333333337,session255_iaa_pub17821_.jpg,training
30459,session341,iaa_pub23840_.jpg,3.4615384615384617,3.619230769230769,session341_iaa_pub23840_.jpg,training
7762,session382,iaa_pub26733_.jpg,3.1923076923076925,3.411538461538462,session382_iaa_pub26733_.jpg,training
893,session18,iaa_pub1210_.jpg,2.625,2.784375,session18_iaa_pub1210_.jpg,training
18540,session307,iaa_pub21467_.jpg,3.1875,3.408333333333333,session307_iaa_pub21467_.jpg,training
7653,session284,iaa_pub19828_.jpg,3.7083333333333335,3.883333333333333,session284_iaa_pub19828_.jpg,training
14650,session101,iaa_pub7069_.jpg,3.1666666666666665,3.3625000000000003,session101_iaa_pub7069_.jpg,training
5258,session404,iaa_pub28246_.jpg,3.1153846153846154,3.338461538461538,session404_iaa_pub28246_.jpg,validation
18039,session220,iaa_pub15360_.jpg,3.4,3.536,session220_iaa_pub15360_.jpg,training
9858,session323,iaa_pub22542_.jpg,4.02,4.056,session323_iaa_pub22542_.jpg,training
30812,session124,iaa_pub8654_.jpg,3.1607142857142856,3.267857142857143,session124_iaa_pub8654_.jpg,training
27278,session42,iaa_pub2939_.jpg,2.9393939393939394,3.1121212121212123,session42_iaa_pub2939_.jpg,training
12303,session433,iaa_pub30277_.jpg,3.4,3.56,session433_iaa_pub30277_.jpg,training
19195,session110,iaa_pub7634_.jpg,3.423076923076923,3.6,session110_iaa_pub7634_.jpg,training
23649,session176,iaa_pub12289_.jpg,3.56,3.676,session176_iaa_pub12289_.jpg,training
25259,session342,iaa_pub23928_.jpg,3.5,3.648,session342_iaa_pub23928_.jpg,training
3560,session327,iaa_pub22866_.jpg,2.28,2.416,session327_iaa_pub22866_.jpg,training
10236,session82,iaa_pub5736_.jpg,3.94,3.976,session82_iaa_pub5736_.jpg,training
1717,session376,iaa_pub26267_.jpg,3.1923076923076925,3.4423076923076925,session376_iaa_pub26267_.jpg,training
2901,session316,iaa_pub22078_.jpg,3.16,3.408,session316_iaa_pub22078_.jpg,training
13256,session188,iaa_pub13141_.jpg,3.425925925925926,3.6814814814814816,session188_iaa_pub13141_.jpg,training
6493,session393,iaa_pub27508_.jpg,3.74,3.804,session393_iaa_pub27508_.jpg,training
21446,session102,iaa_pub7107_.jpg,2.730769230769231,2.907692307692308,session102_iaa_pub7107_.jpg,training
8433,session318,iaa_pub22218_.jpg,4.020833333333333,4.1625000000000005,session318_iaa_pub22218_.jpg,training
20055,session265,iaa_pub18510_.jpg,3.983333333333333,4.01,session265_iaa_pub18510_.jpg,training
12845,session378,iaa_pub26431_.jpg,3.14,3.428,session378_iaa_pub26431_.jpg,training
12747,session237,iaa_pub16525_.jpg,3.06,3.24,session237_iaa_pub16525_.jpg,training
25179,session224,iaa_pub15649_.jpg,3.18,3.392,session224_iaa_pub15649_.jpg,training
20759,session264,iaa_pub18470_.jpg,3.633333333333333,3.79,session264_iaa_pub18470_.jpg,training
19191,session114,iaa_pub7954_.jpg,3.037037037037037,3.2370370370370374,session114_iaa_pub7954_.jpg,training
16718,session83,iaa_pub5770_.jpg,3.86,3.96,session83_iaa_pub5770_.jpg,training
16924,session426,iaa_pub29767_.jpg,3.6,3.692,session426_iaa_pub29767_.jpg,training
29380,session197,iaa_pub13772_.jpg,3.62,3.792,session197_iaa_pub13772_.jpg,training
14948,session9,iaa_pub616_.jpg,3.4444444444444446,3.577777777777777,session9_iaa_pub616_.jpg,training
3252,session385,iaa_pub26942_.jpg,3.06,3.292,session385_iaa_pub26942_.jpg,validation
11940,session40,iaa_pub2753_.jpg,2.74,2.88,session40_iaa_pub2753_.jpg,test
26517,session234,iaa_pub16360_.jpg,3.72,3.892,session234_iaa_pub16360_.jpg,training
7437,session83,iaa_pub5763_.jpg,3.66,3.756,session83_iaa_pub5763_.jpg,training
26885,session43,iaa_pub3000_.jpg,2.84,3.164,session43_iaa_pub3000_.jpg,training
28817,session74,iaa_pub5150_.jpg,3.04,3.216,session74_iaa_pub5150_.jpg,training
8501,session220,iaa_pub15398_.jpg,1.48,1.556,session220_iaa_pub15398_.jpg,training
